ROW_ID,poem_ID,Poem_line_Raw,Title_Raw,Poem_line_cleaned,Title_cleaned
941,23,ومن جَـادَت يـمـيـنــه ما يشــحِّ الـقـول بلْـسَـــانه,إيمـــان الشـــعوب,ومن جادت يمينه ما يشح القول بلسانه,ايمان الشعوب
942,23,أعَسْف الصَّعـب من قاف الشِعِر باسْلوبي الـمعـهود,إيمـــان الشـــعوب,اعسف الصعب من قاف الشعر باسلوبي المعهود,ايمان الشعوب
943,23,ياليـن ارفَـع حَـرَارة هـاجـسـي وتْـثــور بركــانـه,إيمـــان الشـــعوب,يالين ارفع حراره هاجسي وتثور بركانه,ايمان الشعوب
944,23,ما دام لْـكـل ثـوره نـار .. أقـول لْكـل نـار خْـمـود,إيمـــان الشـــعوب,ما دام لكل ثوره نار .. اقول لكل نار خمود,ايمان الشعوب
945,23,وهي نــار الله اللّـي فـي دَرَكْــها طـاح شـيـطــانه,إيمـــان الشـــعوب,وهي نار الله اللي في دركها طاح شيطانه,ايمان الشعوب
946,23,يا ربِّـي لا تـخَـلِّـيـني من اسْـبَـاب الرجـا مَطـرود,إيمـــان الشـــعوب,يا ربي لا تخليني من اسباب الرجا مطرود,ايمان الشعوب
947,23,أنَا عَبـدك .. لا تَحْـشرني مَعَ الشـيطان وَاعـوانـه,إيمـــان الشـــعوب,انا عبدك .. لا تحشرني مع الشيطان واعوانه,ايمان الشعوب
948,23,أنا اقْسم باسمك إنّـي ما حفَلْت مْن السنين صْدود,إيمـــان الشـــعوب,انا اقسم باسمك اني ما حفلت من السنين صدود,ايمان الشعوب
949,23,لكن النـاس بأهـل الطـيب واهـل الجـود طَمْـعَـانه,إيمـــان الشـــعوب,لكن الناس باهل الطيب واهل الجود طمعانه,ايمان الشعوب
950,23,وانـا لـولاي أحـب الــدار ما شَـرَّفـت روس نْـجـود,إيمـــان الشـــعوب,وانا لولاي احب الدار ما شرفت روس نجود,ايمان الشعوب
951,23,وَلا والله حـفَـلْـت اللّي جـمَـع بـالـحــق بـهْـــتَــانـه,إيمـــان الشـــعوب,ولا والله حفلت اللي جمع بالحق بهتانه,ايمان الشعوب
952,23,أحـب (الـقـدس ) واتمـنَّى الـسـلام بْكـل دَار يْسود,إيمـــان الشـــعوب,احب (القدس ) واتمني السلام بكل دار يسود,ايمان الشعوب
953,23,وازور الـمـسـجـد الأقـصى واصَـلِّي واسـمـع آذانـه,إيمـــان الشـــعوب,وازور المسجد الاقصي واصلي واسمع اذانه,ايمان الشعوب
954,23,أنا الـمقـصود وان قالوا عَلامك من هو الـمَقصود,إيمـــان الشـــعوب,انا المقصود وان قالوا علامك من هو المقصود,ايمان الشعوب
955,23,من الطـير الوَحَـش لي شـاف ربـد وْ قَـص سـبقانه,إيمـــان الشـــعوب,من الطير الوحش لي شاف ربد و قص سبقانه,ايمان الشعوب
956,23,إذا هَـبّـوا فـرادى للـوطــن مـا جـيت لـه مَـفْـرود,إيمـــان الشـــعوب,اذا هبوا فرادي للوطن ما جيت له مفرود,ايمان الشعوب
957,23,أنـا لْـدار الـمكــــارم سـقـت خَـيَّــالــه و هَـجَّــانـه,إيمـــان الشـــعوب,انا لدار المكارم سقت خياله و هجانه,ايمان الشعوب
